Item_ID,Store_ID,Item_Store_ID,Item_Weight,Item_Sugar_Content,Item_Visibility,Item_Type,Item_Price,Store_Start_Year,Store_Size,Store_Location_Type,Store_Type,Item_Store_Returns
NCE06,BABATUNJI027,NCE06_BABATUNJI027,,Low Sugar,0.091042211,Household,406.72,1992,Medium,Cluster 3,Supermarket Type3,6471.58
NCE06,BABATUNJI035,NCE06_BABATUNJI035,5.825,Ultra Low Sugar,0.091467933,Household,399.47,2011,Small,Cluster 2,Supermarket Type1,3235.79
NCE07,BABATUNJI010,NCE07_BABATUNJI010,8.18,Low Sugar,0.02197698,Household,351.54,2005,,Cluster 3,Grocery Store,1063.62
NCE07,BABATUNJI017,NCE07_BABATUNJI017,8.18,Low Sugar,0.0132043,Household,359.54,2014,,Cluster 2,Supermarket Type1,6736.23
NCE07,BABATUNJI018,NCE07_BABATUNJI018,8.18,Low Sugar,0.013183517,Household,357.79,2016,Medium,Cluster 3,Supermarket Type2,4609
NCE07,BABATUNJI035,NCE07_BABATUNJI035,8.18,Low Sugar,0.013127548,Household,355.04,2011,Small,Cluster 2,Supermarket Type1,4963.54
NCE07,BABATUNJI045,NCE07_BABATUNJI045,8.18,Low Sugar,0,Household,351.29,2009,,Cluster 2,Supermarket Type1,4254.46
NCE07,BABATUNJI046,NCE07_BABATUNJI046,8.18,Low Sugar,0.013130031,Household,356.54,2004,Small,Cluster 1,Supermarket Type1,1772.69
NCE18,BABATUNJI035,NCE18_BABATUNJI035,10,Low Sugar,0.021421289,Household,620.94,2011,Small,Cluster 2,Supermarket Type1,18101.44
NCE18,BABATUNJI045,NCE18_BABATUNJI045,10,Low Sugar,0.021468792,Household,629.19,2009,,Cluster 2,Supermarket Type1,10611.19
NCE19,BABATUNJI013,NCE19_BABATUNJI013,8.97,Low Sugar,0.092937216,Household,136.74,1994,High,Cluster 3,Supermarket Type1,1910.85
NCE30,BABATUNJI019,NCE30_BABATUNJI019,,Low Sugar,0.173574402,Household,535.23,1992,Small,Cluster 1,Grocery Store,2654.88
NCE30,BABATUNJI035,NCE30_BABATUNJI035,16,Low Sugar,0.09911729,Household,526.98,2011,Small,Cluster 2,Supermarket Type1,11150.49
NCE30,BABATUNJI045,NCE30_BABATUNJI045,16,Low Sugar,0,Household,526.23,2009,,Cluster 2,Supermarket Type1,9026.58
NCE30,BABATUNJI049,NCE30_BABATUNJI049,16,Low Sugar,0.099290166,Household,535.23,2006,Medium,Cluster 1,Supermarket Type1,3716.83
NCE31,BABATUNJI010,NCE31_BABATUNJI010,7.67,Low Sugar,0.309390255,Household,83.05,2005,,Cluster 3,Grocery Store,346.22
NCE31,BABATUNJI013,NCE31_BABATUNJI013,7.67,Low Sugar,0.184689756,Household,88.55,1994,High,Cluster 3,Supermarket Type1,1125.2
NCE42,BABATUNJI027,NCE42_BABATUNJI027,,Low Sugar,0.01055095,Household,587.49,1992,Medium,Cluster 3,Supermarket Type3,32717.41
NCE42,BABATUNJI035,NCE42_BABATUNJI035,21.1,Low Sugar,0.010600287,Household,584.99,2011,Small,Cluster 2,Supermarket Type1,4673.92
NCE43,BABATUNJI010,NCE43_BABATUNJI010,12.5,Low Sugar,0.17314115,Household,421.11,2005,,Cluster 3,Grocery Store,426.11
NCE43,BABATUNJI017,NCE43_BABATUNJI017,12.5,Low Sugar,0.10402738,Household,430.61,2014,,Cluster 2,Supermarket Type1,4687.23
NCE43,BABATUNJI027,NCE43_BABATUNJI027,,Ultra Low Sugar,0.102941345,Household,428.11,1992,Medium,Cluster 3,Supermarket Type3,11505.02
NCE43,BABATUNJI035,NCE43_BABATUNJI035,12.5,Ultra Low Sugar,0.103422709,Household,424.86,2011,Small,Cluster 2,Supermarket Type1,7243.9
NCE43,BABATUNJI046,NCE43_BABATUNJI046,12.5,Low Sugar,0.103442268,Household,427.11,2004,Small,Cluster 1,Supermarket Type1,12357.25
NCE54,BABATUNJI013,NCE54_BABATUNJI013,20.7,Low Sugar,0.026877471,Household,186.59,1994,High,Cluster 3,Supermarket Type1,2633.24
NCE55,BABATUNJI017,NCE55_BABATUNJI017,8.92,Low Sugar,0.130663423,Household,438.09,2014,,Cluster 2,Supermarket Type1,5293.11
NCE55,BABATUNJI027,NCE55_BABATUNJI027,,Low Sugar,0.12929931,Household,445.59,1992,Medium,Cluster 3,Supermarket Type3,19849.16
NCE55,BABATUNJI045,NCE55_BABATUNJI045,8.92,Low Sugar,0.130191993,Household,442.09,2009,,Cluster 2,Supermarket Type1,5293.11
NCF07,BABATUNJI046,NCF07_BABATUNJI046,9,Low Sugar,0.032022535,Household,254.5,2004,Small,Cluster 1,Supermarket Type1,4301.07
NCF07,BABATUNJI049,NCF07_BABATUNJI049,9,Low Sugar,0.032072321,Household,255.5,2006,Medium,Cluster 1,Supermarket Type1,3542.06
NCF18,BABATUNJI018,NCF18_BABATUNJI018,18.35,Ultra Low Sugar,0.089345074,Household,479.88,2016,Medium,Cluster 3,Supermarket Type2,13422.53
NCF18,BABATUNJI027,NCF18_BABATUNJI027,,Low Sugar,0.088551694,Household,478.88,1992,Medium,Cluster 3,Supermarket Type3,14860.66
NCF18,BABATUNJI045,NCF18_BABATUNJI045,18.35,Low Sugar,0.089163056,Household,478.38,2009,,Cluster 2,Supermarket Type1,8149.39
NCF19,BABATUNJI013,NCF19_BABATUNJI013,13,Low Sugar,0.035079516,Household,119.76,1994,High,Cluster 3,Supermarket Type1,1458.1
NCF30,BABATUNJI010,NCF30_BABATUNJI010,17,Low Sugar,0.211306673,Household,312.84,2005,,Cluster 3,Grocery Store,629.18
NCF30,BABATUNJI017,NCF30_BABATUNJI017,17,Low Sugar,0.126958147,Household,314.59,2014,,Cluster 2,Supermarket Type1,6291.81
NCF30,BABATUNJI018,NCF30_BABATUNJI018,17,Low Sugar,0.126758324,Household,311.34,2016,Medium,Cluster 3,Supermarket Type2,2831.31
NCF30,BABATUNJI035,NCF30_BABATUNJI035,17,Ultra Low Sugar,0.126220187,Household,316.84,2011,Small,Cluster 2,Supermarket Type1,3145.91
NCF30,BABATUNJI046,NCF30_BABATUNJI046,17,Low Sugar,0.126244059,Household,311.59,2004,Small,Cluster 1,Supermarket Type1,9752.31
NCF30,BABATUNJI049,NCF30_BABATUNJI049,17,Low Sugar,0.126440335,Household,313.09,2006,Medium,Cluster 1,Supermarket Type1,3460.5
NCF31,BABATUNJI013,NCF31_BABATUNJI013,9.13,Low Sugar,0.051804278,Household,375.51,1994,High,Cluster 3,Supermarket Type1,4554.07
NCF31,BABATUNJI018,NCF31_BABATUNJI018,9.13,Low Sugar,0.052058629,Household,376.51,2016,Medium,Cluster 3,Supermarket Type2,4554.07
NCF31,BABATUNJI019,NCF31_BABATUNJI019,,Low Sugar,0.090778148,Household,382.76,1992,Small,Cluster 1,Grocery Store,759.01
NCF31,BABATUNJI045,NCF31_BABATUNJI045,9.13,Low Sugar,0.051952573,Household,380.76,2009,,Cluster 2,Supermarket Type1,4554.07
NCF31,BABATUNJI046,NCF31_BABATUNJI046,9.13,Low Sugar,0.051847425,Household,382.01,2004,Small,Cluster 1,Supermarket Type1,3036.05
NCF31,BABATUNJI049,NCF31_BABATUNJI049,9.13,Low Sugar,0.051928034,Household,378.51,2006,Medium,Cluster 1,Supermarket Type1,4933.58
NCF42,BABATUNJI017,NCF42_BABATUNJI017,17.35,Low Sugar,0.168329848,Household,441.93,2014,,Cluster 2,Supermarket Type1,7030.85
NCF42,BABATUNJI018,NCF42_BABATUNJI018,17.35,Low Sugar,0.168064909,Household,440.68,2016,Medium,Cluster 3,Supermarket Type2,3076
NCF42,BABATUNJI019,NCF42_BABATUNJI019,,Low Sugar,0.293066133,Household,442.68,1992,Small,Cluster 1,Grocery Store,878.86
NCF42,BABATUNJI027,NCF42_BABATUNJI027,,Low Sugar,0.166572501,Household,440.43,1992,Medium,Cluster 3,Supermarket Type3,9227.99
NCF42,BABATUNJI035,NCF42_BABATUNJI035,17.35,Low Sugar,0.167351411,Household,440.18,2011,Small,Cluster 2,Supermarket Type1,5273.14
NCF42,BABATUNJI045,NCF42_BABATUNJI045,17.35,Low Sugar,0.167722519,Household,440.93,2009,,Cluster 2,Supermarket Type1,2636.57
NCF42,BABATUNJI046,NCF42_BABATUNJI046,17.35,Low Sugar,0.167383061,Household,439.18,2004,Small,Cluster 1,Supermarket Type1,7030.85
NCF43,BABATUNJI013,NCF43_BABATUNJI013,8.51,Low Sugar,0.05190268,Household,355.62,1994,High,Cluster 3,Supermarket Type1,7157.35
NCF43,BABATUNJI017,NCF43_BABATUNJI017,8.51,Low Sugar,0.052239735,Household,354.87,2014,,Cluster 2,Supermarket Type1,5010.15
NCF43,BABATUNJI035,NCF43_BABATUNJI035,8.51,Low Sugar,0.051936086,Household,357.37,2011,Small,Cluster 2,Supermarket Type1,7515.22
NCF43,BABATUNJI045,NCF43_BABATUNJI045,8.51,Low Sugar,0.052051256,Household,355.62,2009,,Cluster 2,Supermarket Type1,5010.15
NCF43,BABATUNJI049,NCF43_BABATUNJI049,8.51,Low Sugar,0,Household,355.37,2006,Medium,Cluster 1,Supermarket Type1,4294.41
NCF54,BABATUNJI010,NCF54_BABATUNJI010,18,Low Sugar,0.079299474,Household,426.36,2005,,Cluster 3,Grocery Store,862.21
NCF54,BABATUNJI017,NCF54_BABATUNJI017,18,Low Sugar,0.047645037,Household,431.61,2014,,Cluster 2,Supermarket Type1,7328.79
NCF54,BABATUNJI045,NCF54_BABATUNJI045,18,Low Sugar,0.047473135,Household,426.36,2009,,Cluster 2,Supermarket Type1,7759.9
NCF54,BABATUNJI046,NCF54_BABATUNJI046,18,Low Sugar,0.047377053,Household,427.86,2004,Small,Cluster 1,Supermarket Type1,7328.79
NCF55,BABATUNJI013,NCF55_BABATUNJI013,6.675,Low Sugar,0.021648305,Household,89.22,1994,High,Cluster 3,Supermarket Type1,2381.9
NCG06,BABATUNJI027,NCG06_BABATUNJI027,,Low Sugar,0.02930277,Household,640.41,1992,Medium,Cluster 3,Supermarket Type3,14815.71
NCG07,BABATUNJI018,NCG07_BABATUNJI018,12.3,Low Sugar,0.05271592,Household,474.13,2016,Medium,Cluster 3,Supermarket Type2,1423.15
NCG07,BABATUNJI019,NCG07_BABATUNJI019,,Low Sugar,0.091924311,Household,474.38,1992,Small,Cluster 1,Grocery Store,474.38
NCG07,BABATUNJI027,NCG07_BABATUNJI027,,Low Sugar,0.052247806,Household,477.13,1992,Medium,Cluster 3,Supermarket Type3,11385.18
NCG07,BABATUNJI035,NCG07_BABATUNJI035,12.3,Low Sugar,0.052492122,Household,477.63,2011,Small,Cluster 2,Supermarket Type1,8538.89
NCG07,BABATUNJI045,NCG07_BABATUNJI045,12.3,Low Sugar,0.052608525,Household,478.13,2009,,Cluster 2,Supermarket Type1,6641.36
NCG07,BABATUNJI046,NCG07_BABATUNJI046,12.3,Low Sugar,0.052502049,Household,477.13,2004,Small,Cluster 1,Supermarket Type1,10910.8
NCG18,BABATUNJI010,NCG18_BABATUNJI010,15.3,Low Sugar,0.038460297,Household,260.08,2005,,Cluster 3,Grocery Store,512.67
NCG18,BABATUNJI013,NCG18_BABATUNJI013,15.3,Low Sugar,0.02295878,Household,254.08,1994,High,Cluster 3,Supermarket Type1,4613.99
NCG30,BABATUNJI013,NCG30_BABATUNJI013,20.2,Low Sugar,0.112227747,Household,308.76,1994,High,Cluster 3,Supermarket Type1,6847.75
NCG30,BABATUNJI019,NCG30_BABATUNJI019,,Low Sugar,0.196659953,Household,314.51,1992,Small,Cluster 1,Grocery Store,622.52
NCG30,BABATUNJI046,NCG30_BABATUNJI046,20.2,Ultra Low Sugar,0.112321218,Household,309.01,2004,Small,Cluster 1,Supermarket Type1,7470.28
NCG30,BABATUNJI049,NCG30_BABATUNJI049,20.2,Low Sugar,0.112495847,Household,311.01,2006,Medium,Cluster 1,Supermarket Type1,2801.35
NCG42,BABATUNJI018,NCG42_BABATUNJI018,19.2,Low Sugar,0.041395775,Household,324.33,2016,Medium,Cluster 3,Supermarket Type2,3245.78
NCG42,BABATUNJI035,NCG42_BABATUNJI035,19.2,Low Sugar,0.041220035,Household,328.08,2011,Small,Cluster 2,Supermarket Type1,9088.17
NCG42,BABATUNJI046,NCG42_BABATUNJI046,19.2,Low Sugar,0.041227831,Household,324.58,2004,Small,Cluster 1,Supermarket Type1,4868.66
NCG42,BABATUNJI049,NCG42_BABATUNJI049,19.2,Low Sugar,0.041291929,Household,325.33,2006,Medium,Cluster 1,Supermarket Type1,2596.62
NCG43,BABATUNJI010,NCG43_BABATUNJI010,20.2,Low Sugar,0.124261614,Household,234.12,2005,,Cluster 3,Grocery Store,694.1
NCG43,BABATUNJI013,NCG43_BABATUNJI013,20.2,Low Sugar,0.074177667,Household,233.12,1994,High,Cluster 3,Supermarket Type1,2545.02
NCG43,BABATUNJI046,NCG43_BABATUNJI046,20.2,Low Sugar,0,Household,235.37,2004,Small,Cluster 1,Supermarket Type1,2082.29
NCG54,BABATUNJI018,NCG54_BABATUNJI018,12.1,Low Sugar,0.080131363,Household,427.28,2016,Medium,Cluster 3,Supermarket Type2,3849.99
NCG54,BABATUNJI027,NCG54_BABATUNJI027,,Low Sugar,0.079419801,Household,430.78,1992,Medium,Cluster 3,Supermarket Type3,13688.85
NCG54,BABATUNJI045,NCG54_BABATUNJI045,12.1,Low Sugar,0.079968115,Household,427.03,2009,,Cluster 2,Supermarket Type1,11549.97
NCG54,BABATUNJI046,NCG54_BABATUNJI046,12.1,Low Sugar,0.079806266,Household,430.28,2004,Small,Cluster 1,Supermarket Type1,8555.53
NCG55,BABATUNJI013,NCG55_BABATUNJI013,16.25,Low Sugar,0.039113587,Household,290.04,1994,High,Cluster 3,Supermarket Type1,3721.82
NCG55,BABATUNJI017,NCG55_BABATUNJI017,16.25,Low Sugar,0,Household,288.04,2014,,Cluster 2,Supermarket Type1,8016.23
NCG55,BABATUNJI049,NCG55_BABATUNJI049,16.25,Low Sugar,0.039207025,Household,290.29,2006,Medium,Cluster 1,Supermarket Type1,6584.76
NCH06,BABATUNJI017,NCH06_BABATUNJI017,12.3,Low Sugar,0.076987408,Household,619.87,2014,,Cluster 2,Supermarket Type1,8006.25
NCH06,BABATUNJI027,NCH06_BABATUNJI027,,Low Sugar,0.076183667,Household,614.12,1992,Medium,Cluster 3,Supermarket Type3,9237.98
NCH06,BABATUNJI045,NCH06_BABATUNJI045,12.3,Low Sugar,0.076709639,Household,619.62,2009,,Cluster 2,Supermarket Type1,8622.11
NCH07,BABATUNJI010,NCH07_BABATUNJI010,13.15,Low Sugar,0.155105614,Household,393.15,2005,,Cluster 3,Grocery Store,792.3
NCH07,BABATUNJI013,NCH07_BABATUNJI013,13.15,Low Sugar,0.092589917,Household,398.9,1994,High,Cluster 3,Supermarket Type1,4753.81
NCH07,BABATUNJI017,NCH07_BABATUNJI017,13.15,Low Sugar,0.093191195,Household,395.4,2014,,Cluster 2,Supermarket Type1,3565.36
NCH07,BABATUNJI019,NCH07_BABATUNJI019,,Low Sugar,0.162248011,Household,401.15,1992,Small,Cluster 1,Grocery Store,792.3
NCH07,BABATUNJI035,NCH07_BABATUNJI035,13.15,Low Sugar,0.09264951,Household,394.65,2011,Small,Cluster 2,Supermarket Type1,9507.62
NCH07,BABATUNJI045,NCH07_BABATUNJI045,13.15,Low Sugar,0.092854963,Household,396.9,2009,,Cluster 2,Supermarket Type1,7526.87
NCH07,BABATUNJI049,NCH07_BABATUNJI049,13.15,Low Sugar,0.092811105,Household,399.4,2006,Medium,Cluster 1,Supermarket Type1,10299.93
NCH18,BABATUNJI027,NCH18_BABATUNJI027,,Low Sugar,0.044444956,Household,613.2,1992,Medium,Cluster 3,Supermarket Type3,25182.22
NCH18,BABATUNJI035,NCH18_BABATUNJI035,9.3,Ultra Low Sugar,0.044652785,Household,617.7,2011,Small,Cluster 2,Supermarket Type1,3071
NCH29,BABATUNJI013,NCH29_BABATUNJI013,5.51,Low Sugar,0.034445116,Health and Hygiene,239.68,1994,High,Cluster 3,Supermarket Type1,5382.99
NCH30,BABATUNJI010,NCH30_BABATUNJI010,17.1,Low Sugar,0.112402118,Household,282.47,2005,,Cluster 3,Grocery Store,282.97
NCH30,BABATUNJI018,NCH30_BABATUNJI018,17.1,Low Sugar,0,Household,286.72,2016,Medium,Cluster 3,Supermarket Type2,3395.58
NCH30,BABATUNJI046,NCH30_BABATUNJI046,17.1,Low Sugar,0.067154053,Household,285.97,2004,Small,Cluster 1,Supermarket Type1,3112.62
NCH30,BABATUNJI049,NCH30_BABATUNJI049,17.1,Low Sugar,0.06725846,Household,287.97,2006,Medium,Cluster 1,Supermarket Type1,6225.23
NCH42,BABATUNJI017,NCH42_BABATUNJI017,6.86,Low Sugar,0.03674399,Household,578,2014,,Cluster 2,Supermarket Type1,15504.82
NCH42,BABATUNJI027,NCH42_BABATUNJI027,,Low Sugar,0.036360386,Household,579,1992,Medium,Cluster 3,Supermarket Type3,18950.33
NCH42,BABATUNJI035,NCH42_BABATUNJI035,6.86,Low Sugar,0.036530411,Household,569.5,2011,Small,Cluster 2,Supermarket Type1,9762.29
NCH43,BABATUNJI017,NCH43_BABATUNJI017,8.42,Low Sugar,0.070968081,Household,539.8,2014,,Cluster 2,Supermarket Type1,4853.68
NCH43,BABATUNJI019,NCH43_BABATUNJI019,,Low Sugar,0.123557061,Household,541.55,1992,Small,Cluster 1,Grocery Store,539.3
NCH43,BABATUNJI035,NCH43_BABATUNJI035,8.42,Low Sugar,0.070555571,Household,540.05,2011,Small,Cluster 2,Supermarket Type1,5932.28
NCH43,BABATUNJI045,NCH43_BABATUNJI045,8.42,Low Sugar,0.070712031,Household,541.05,2009,,Cluster 2,Supermarket Type1,7550.17
NCH54,BABATUNJI010,NCH54_BABATUNJI010,13.5,Low Sugar,0.12163321,Household,404.23,2005,,Cluster 3,Grocery Store,399.48
NCH54,BABATUNJI018,NCH54_BABATUNJI018,13.5,Low Sugar,0.072965144,Household,401.73,2016,Medium,Cluster 3,Supermarket Type2,4793.76
NCH54,BABATUNJI019,NCH54_BABATUNJI019,,Low Sugar,0.127234249,Household,395.98,1992,Small,Cluster 1,Grocery Store,399.48
NCH54,BABATUNJI027,NCH54_BABATUNJI027,,Low Sugar,0.072317217,Household,401.98,1992,Medium,Cluster 3,Supermarket Type3,9188.04
NCH54,BABATUNJI035,NCH54_BABATUNJI035,13.5,Low Sugar,0.072655379,Household,394.48,2011,Small,Cluster 2,Supermarket Type1,9987
NCH54,BABATUNJI046,NCH54_BABATUNJI046,13.5,Low Sugar,0.07266912,Household,400.73,2004,Small,Cluster 1,Supermarket Type1,3595.32
NCH55,BABATUNJI010,NCH55_BABATUNJI010,16.35,Low Sugar,0.058034349,Household,312.01,2005,,Cluster 3,Grocery Store,632.51
NCH55,BABATUNJI017,NCH55_BABATUNJI017,16.35,Low Sugar,0,Household,319.76,2014,,Cluster 2,Supermarket Type1,5376.34
NCH55,BABATUNJI018,NCH55_BABATUNJI018,16.35,Low Sugar,0.034813556,Household,321.01,2016,Medium,Cluster 3,Supermarket Type2,3162.55
NCH55,BABATUNJI019,NCH55_BABATUNJI019,,Low Sugar,0.060706749,Household,318.76,1992,Small,Cluster 1,Grocery Store,948.77
NCH55,BABATUNJI049,NCH55_BABATUNJI049,16.35,Low Sugar,0.034726222,Household,314.01,2006,Medium,Cluster 1,Supermarket Type1,7590.12
NCI06,BABATUNJI018,NCI06_BABATUNJI018,11.3,Low Sugar,0.047912071,Household,449.67,2016,Medium,Cluster 3,Supermarket Type2,3145.91
NCI06,BABATUNJI019,NCI06_BABATUNJI019,,Low Sugar,0.083547515,Household,447.92,1992,Small,Cluster 1,Grocery Store,898.83
NCI06,BABATUNJI045,NCI06_BABATUNJI045,11.3,Low Sugar,0.047814463,Household,448.17,2009,,Cluster 2,Supermarket Type1,12583.62
NCI06,BABATUNJI049,NCI06_BABATUNJI049,11.3,Low Sugar,0.047791878,Household,451.92,2006,Medium,Cluster 1,Supermarket Type1,12583.62
NCI17,BABATUNJI013,NCI17_BABATUNJI013,8.645,Low Sugar,0.143303291,Health and Hygiene,240.85,1994,High,Cluster 3,Supermarket Type1,482.71
NCI17,BABATUNJI046,NCI17_BABATUNJI046,8.645,Low Sugar,0.143422643,Health and Hygiene,239.6,2004,Small,Cluster 1,Supermarket Type1,5068.4
NCI18,BABATUNJI017,NCI18_BABATUNJI017,18.35,Low Sugar,0.014103354,Household,563.69,2014,,Cluster 2,Supermarket Type1,3365.62
NCI18,BABATUNJI027,NCI18_BABATUNJI027,,Low Sugar,0.013956116,Household,555.94,1992,Medium,Cluster 3,Supermarket Type3,14023.41
NCI18,BABATUNJI045,NCI18_BABATUNJI045,18.35,Low Sugar,0.014052469,Household,560.19,2009,,Cluster 2,Supermarket Type1,3365.62
NCI18,BABATUNJI049,NCI18_BABATUNJI049,18.35,Low Sugar,0.014045832,Household,556.94,2006,Medium,Cluster 1,Supermarket Type1,3926.56
NCI29,BABATUNJI010,NCI29_BABATUNJI010,8.6,Low Sugar,0.054601779,Health and Hygiene,352.79,2005,,Cluster 3,Grocery Store,1063.62
NCI29,BABATUNJI017,NCI29_BABATUNJI017,8.6,Low Sugar,0.032806066,Health and Hygiene,359.04,2014,,Cluster 2,Supermarket Type1,5318.08
NCI29,BABATUNJI018,NCI29_BABATUNJI018,8.6,Low Sugar,0.032754431,Health and Hygiene,351.29,2016,Medium,Cluster 3,Supermarket Type2,709.08
NCI29,BABATUNJI035,NCI29_BABATUNJI035,8.6,Low Sugar,0.032615377,Health and Hygiene,357.29,2011,Small,Cluster 2,Supermarket Type1,2481.77
NCI29,BABATUNJI045,NCI29_BABATUNJI045,8.6,Low Sugar,0.032687702,Health and Hygiene,352.29,2009,,Cluster 2,Supermarket Type1,2836.31
NCI29,BABATUNJI046,NCI29_BABATUNJI046,8.6,Low Sugar,0.032621545,Health and Hygiene,358.04,2004,Small,Cluster 1,Supermarket Type1,5318.08
NCI29,BABATUNJI049,NCI29_BABATUNJI049,8.6,Low Sugar,0.032672263,Health and Hygiene,353.04,2006,Medium,Cluster 1,Supermarket Type1,1772.69
NCI30,BABATUNJI017,NCI30_BABATUNJI017,20.25,Low Sugar,0.059268885,Household,616.12,2014,,Cluster 2,Supermarket Type1,9237.98
NCI30,BABATUNJI019,NCI30_BABATUNJI019,,Low Sugar,0.103188491,Household,610.87,1992,Small,Cluster 1,Grocery Store,615.87
NCI30,BABATUNJI045,NCI30_BABATUNJI045,20.25,Low Sugar,0.059055045,Household,618.37,2009,,Cluster 2,Supermarket Type1,4926.92
NCI31,BABATUNJI010,NCI31_BABATUNJI010,20,Low Sugar,0.136124989,Others,95.8,2005,,Cluster 3,Grocery Store,366.19
NCI42,BABATUNJI018,NCI42_BABATUNJI018,18.75,Low Sugar,0.01040777,Household,523.74,2016,Medium,Cluster 3,Supermarket Type2,6251.86
NCI42,BABATUNJI027,NCI42_BABATUNJI027,,Low Sugar,0.01031535,Household,521.24,1992,Medium,Cluster 3,Supermarket Type3,9377.79
NCI42,BABATUNJI035,NCI42_BABATUNJI035,18.75,Low Sugar,0.010363586,Household,517.99,2011,Small,Cluster 2,Supermarket Type1,4167.91
NCI42,BABATUNJI049,NCI42_BABATUNJI049,18.75,Low Sugar,0.010381661,Household,519.74,2006,Medium,Cluster 1,Supermarket Type1,5730.87
NCI43,BABATUNJI013,NCI43_BABATUNJI013,19.85,Low Sugar,0.025947095,Household,117.34,1994,High,Cluster 3,Supermarket Type1,1438.13
NCI54,BABATUNJI010,NCI54_BABATUNJI010,15.2,Low Sugar,0.056237906,Household,276.98,2005,,Cluster 3,Grocery Store,272.98
NCI54,BABATUNJI018,NCI54_BABATUNJI018,15.2,Low Sugar,0.033735909,Household,277.48,2016,Medium,Cluster 3,Supermarket Type2,4640.63
NCI54,BABATUNJI046,NCI54_BABATUNJI046,15.2,Low Sugar,0.033599041,Household,269.48,2004,Small,Cluster 1,Supermarket Type1,2729.78
NCI54,BABATUNJI049,NCI54_BABATUNJI049,15.2,Low Sugar,0.033651278,Household,272.48,2006,Medium,Cluster 1,Supermarket Type1,4913.6
NCI55,BABATUNJI013,NCI55_BABATUNJI013,18.6,Low Sugar,0.012643035,Household,299.6,1994,High,Cluster 3,Supermarket Type1,913.81
NCI55,BABATUNJI049,NCI55_BABATUNJI049,18.6,Low Sugar,0.012673238,Household,303.85,2006,Medium,Cluster 1,Supermarket Type1,10051.92
NCJ05,BABATUNJI013,NCJ05_BABATUNJI013,18.7,Low Sugar,0.04604992,Health and Hygiene,379.92,1994,High,Cluster 3,Supermarket Type1,8385.75
NCJ05,BABATUNJI017,NCJ05_BABATUNJI017,18.7,Low Sugar,0.046348967,Health and Hygiene,384.17,2014,,Cluster 2,Supermarket Type1,4192.88
NCJ05,BABATUNJI027,NCJ05_BABATUNJI027,,Ultra Low Sugar,0.045865089,Health and Hygiene,380.92,1992,Medium,Cluster 3,Supermarket Type3,5717.56
NCJ05,BABATUNJI035,NCJ05_BABATUNJI035,18.7,Low Sugar,0.046079558,Health and Hygiene,378.92,2011,Small,Cluster 2,Supermarket Type1,4955.22
NCJ05,BABATUNJI046,NCJ05_BABATUNJI046,18.7,Low Sugar,0.046088273,Health and Hygiene,384.17,2004,Small,Cluster 1,Supermarket Type1,8766.92
NCJ05,BABATUNJI049,NCJ05_BABATUNJI049,18.7,Low Sugar,0.046159928,Health and Hygiene,380.92,2006,Medium,Cluster 1,Supermarket Type1,4192.88
NCJ06,BABATUNJI013,NCJ06_BABATUNJI013,20.1,Low Sugar,0.034623782,Household,297.45,1994,High,Cluster 3,Supermarket Type1,3873.29
NCJ06,BABATUNJI017,NCJ06_BABATUNJI017,20.1,Low Sugar,0.034848629,Household,296.7,2014,,Cluster 2,Supermarket Type1,6256.86
NCJ06,BABATUNJI019,NCJ06_BABATUNJI019,,Low Sugar,0.060672263,Household,299.7,1992,Small,Cluster 1,Grocery Store,595.89
NCJ17,BABATUNJI010,NCJ17_BABATUNJI010,7.68,Low Sugar,0.255348289,Health and Hygiene,211.06,2005,,Cluster 3,Grocery Store,426.11
NCJ17,BABATUNJI013,NCJ17_BABATUNJI013,7.68,Low Sugar,0.152429537,Health and Hygiene,213.81,1994,High,Cluster 3,Supermarket Type1,3195.84
NCJ18,BABATUNJI010,NCJ18_BABATUNJI010,12.35,Ultra Low Sugar,0.274405193,Household,292.78,2005,,Cluster 3,Grocery Store,888.84
NCJ18,BABATUNJI013,NCJ18_BABATUNJI013,12.35,Low Sugar,0.163805509,Household,294.03,1994,High,Cluster 3,Supermarket Type1,9777.27
NCJ18,BABATUNJI046,NCJ18_BABATUNJI046,12.35,Low Sugar,0.163941937,Household,292.53,2004,Small,Cluster 1,Supermarket Type1,3851.65
NCJ18,BABATUNJI049,NCJ18_BABATUNJI049,12.35,Low Sugar,0.164196823,Household,301.28,2006,Medium,Cluster 1,Supermarket Type1,5333.06
NCJ19,BABATUNJI010,NCJ19_BABATUNJI010,18.6,Low Sugar,0.19780911,Others,139.15,2005,,Cluster 3,Grocery Store,286.29
NCJ29,BABATUNJI013,NCJ29_BABATUNJI013,10.6,Low Sugar,0.035163639,Health and Hygiene,211.06,1994,High,Cluster 3,Supermarket Type1,2130.56
NCJ30,BABATUNJI010,NCJ30_BABATUNJI010,5.82,Low Sugar,0.134975628,Household,426.45,2005,,Cluster 3,Grocery Store,1273.34
NCJ30,BABATUNJI017,NCJ30_BABATUNJI017,5.82,Ultra Low Sugar,0.081096613,Household,425.95,2014,,Cluster 2,Supermarket Type1,2546.69
NCJ30,BABATUNJI018,NCJ30_BABATUNJI018,5.82,Low Sugar,0.080968973,Household,428.45,2016,Medium,Cluster 3,Supermarket Type2,5093.37
